date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
01/05/86;139.81;51.24;212.97;32.51;77.37;143.84;203.67;21.7;10.96;118.03;42.16;107.9;112.64;148.49;79.38;105.28;97.01;82.15;15.92;12.05;51.2;51.06;40.37;49.52
01/06/86;0.3;16.13;108.9;1.58;4.29;54.28;19.8;0.0;0.7;12.31;1.2;11.11;1.38;26.7;23.37;9.01;9.88;0.0;0.14;4.27;1.2;4.41;7.29;24.75
01/07/86;45.88;26.44;93.93;26.33;49.66;63.89;44.64;15.81;4.08;63.75;32.24;44.39;22.5;37.82;90.61;23.52;27.23;30.07;11.76;7.71;15.26;35.0;9.33;21.15
01/08/86;94.24;47.58;129.89;64.2;69.47;92.0;106.95;73.78;37.8;92.05;70.99;124.94;71.55;79.67;72.45;70.75;58.89;96.1;62.36;27.16;73.74;62.51;36.96;21.4
01/09/86;23.4;126.25;154.2;28.04;27.14;150.98;126.3;25.8;22.48;44.34;34.8;79.05;46.85;150.0;56.95;62.23;94.32;47.1;23.0;9.24;99.84;24.79;46.7;15.35
01/10/86;70.68;237.4;140.43;65.43;39.97;130.0;95.17;107.88;167.61;65.63;55.49;88.01;79.88;120.9;45.28;92.12;170.8;107.26;131.73;126.33;188.03;39.53;173.31;57.32
01/11/86;97.2;211.17;291.0;118.88;128.26;190.5;162.6;136.8;119.1;115.92;132.6;109.32;159.12;146.1;118.36;174.06;214.08;96.3;125.61;72.87;228.45;135.84;163.34;60.44
01/12/86;315.27;235.84;77.19;313.36;349.84;129.98;168.64;292.95;262.83;328.21;331.08;264.09;180.35;212.04;330.89;150.29;221.17;371.69;276.91;211.79;251.56;323.4;253.25;43.98
01/01/87;242.73;251.78;155.0;159.5;209.28;166.3;158.41;206.15;188.71;258.58;168.95;212.04;191.45;186.31;266.29;246.62;249.96;193.44;191.7;84.52;259.58;178.48;176.14;41.67
01/02/87;227.64;254.11;155.96;114.65;157.51;154.33;201.32;161.84;159.68;202.74;126.56;188.59;184.84;173.32;156.36;139.76;300.75;129.92;159.49;57.73;310.0;118.51;189.32;48.3
01/03/87;124.31;367.42;116.56;176.66;135.63;69.74;88.35;226.61;271.2;128.3;165.54;91.83;131.82;46.5;127.68;151.62;290.19;167.4;245.98;194.93;254.39;161.39;302.48;173.67
01/04/87;112.5;173.04;248.4;119.32;127.66;196.09;175.2;150.0;157.03;139.69;119.7;136.93;118.52;164.4;195.17;115.74;179.45;111.3;143.29;93.58;138.97;117.61;123.45;60.86
01/05/87;131.13;68.5;113.46;18.91;74.79;246.82;212.66;21.7;37.01;170.31;21.08;246.05;100.11;341.62;162.03;62.1;92.31;38.44;23.87;28.71;50.14;41.68;40.78;38.24
01/06/87;19.5;34.47;131.4;7.72;39.07;118.16;96.3;2.7;4.15;83.18;8.1;142.4;54.24;125.4;129.59;50.13;70.9;6.6;4.94;4.06;21.2;24.88;12.05;49.58
01/07/87;17.67;4.42;276.21;3.44;11.37;199.15;60.76;0.0;6.32;23.14;4.03;46.85;11.93;117.49;21.08;30.44;7.17;4.03;1.59;2.78;1.24;7.05;2.88;31.72
01/08/87;6.51;49.06;141.67;2.52;8.16;148.09;34.72;0.93;0.14;16.39;3.41;26.39;12.58;88.66;17.2;24.89;22.45;4.03;0.5;1.0;9.81;5.88;7.39;9.0
01/09/87;59.4;64.2;112.5;71.42;82.85;119.24;71.7;60.6;54.72;77.67;81.9;86.41;61.7;103.2;94.62;32.31;51.41;63.0;55.98;35.11;30.72;77.26;71.5;8.74
01/10/87;84.32;165.52;160.27;117.5;92.81;188.82;222.27;173.91;141.44;102.21;128.03;129.71;154.01;185.38;113.81;103.87;118.09;148.49;154.25;50.29;110.5;95.32;132.83;7.63
01/11/87;210.0;221.69;101.1;174.29;161.05;101.62;221.7;310.2;255.67;161.09;150.0;208.86;171.61;102.6;82.62;182.24;245.49;196.2;294.39;197.44;288.91;146.11;187.58;33.14
01/12/87;146.63;271.13;121.52;303.61;216.07;133.75;157.48;342.86;288.3;145.92;279.0;125.79;179.87;139.81;183.03;217.73;265.79;297.29;324.65;280.43;305.1;261.96;276.83;29.9
